frame;mean_red;mean_green;mean_blue;median_red;median_green;median_blue;sum_red;sum_green;sum_blue;mean_value;mean_saturation;mean_hue;median_value;median_saturation;median_hue;sum_value;sum_saturation;sum_hue
3033;81,25262731481482;86,79933641975309;88,9249112654321;68,0;65,0;62,0;42121362;44996776;46098674;93,67714313271605;36,8865412808642;53,34612075617284;72,0;37,0;30,0;48562231;19121983;27654629
3034;81,66581018518518;87,32918209876543;89,57021412037037;68,0;65,0;62,0;42335556;45271448;46433199;94,22722222222222;36,86544560185185;53,92138888888889;72,0;37,0;30,0;48847392;19111047;27952848
3035;82,19326774691358;88,0535050154321;90,20723765432099;68,0;65,0;62,0;42608990;45646937;46763432;94,80044174382716;36,80221064814815;54,15555169753087;72,0;37,0;30,0;49144549;19078266;28074238
3036;83,01509452160494;89,04017554012346;91,51562692901234;68,0;65,0;62,0;43035025;46158427;47441701;95,95557098765433;36,58173032407407;55,06118634259259;72,0;37,0;30,0;49743368;18963969;28543719
3037;83,09445408950617;89,41583912037036;91,85204475308642;68,0;65,0;62,0;43076165;46353171;47616100;96,25989004629629;36,77993441358025;55,26702546296296;72,0;37,0;30,0;49901127;19066718;28650426
3038;83,33003086419752;89,57818865740741;92,29555362654321;68,0;65,0;62,0;43198288;46437333;47846015;96,6294888117284;36,818072916666665;55,746628086419754;72,0;37,0;30,0;50092727;19086489;28899052
3039;82,93899112654321;89,40541087962963;92,04951967592592;68,0;64,0;61,0;42995573;46347765;47718471;96,40717206790123;37,11963734567901;55,457565586419754;71,0;37,0;31,0;49977478;19242820;28749202
3040;83,5276774691358;89,8784162808642;92,69766010802469;68,0;65,0;62,0;43300748;46592971;48054467;96,98816936728394;36,63749421296296;56,01052083333333;72,0;37,0;31,0;50278667;18992877;29035854
3041;83,8918537808642;90,41305169753086;92,85459104938272;68,0;65,0;62,0;43489537;46870126;48135820;97,20154320987655;36,57366705246913;55,5437287808642;72,0;37,0;32,0;50389280;18959789;28793869
3042;84,83347415123457;91,15031442901234;93,73440586419753;69,0;65,0;62,0;43977673;47252323;48591916;97,9959799382716;36,02744791666667;55,96668788580247;73,0;36,0;30,0;50801116;18676629;29013131
3043;85,21317901234568;91,7661361882716;94,07237075617284;69,0;65,0;62,0;44174512;47571565;48767117;98,36974151234568;35,98536265432099;55,46262538580247;72,0;36,0;30,0;50994874;18654812;28751825
3044;85,00091820987655;91,43490740740741;94,21914544753086;69,0;65,0;62,0;44064476;47399856;48843205;98,42964120370371;36,21502314814815;55,8933487654321;72,0;36,0;30,0;51025926;18773868;28975112
3045;84,26192515432099;90,84519675925925;93,57325231481481;68,0;64,0;61,0;43681382;47094150;48508374;97,83965856481481;36,69547839506173;55,443194444444444;71,0;37,0;30,0;50720079;19022936;28741752
3046;84,78231288580247;91,25352237654322;94,26468171296297;68,0;64,0;61,0;43951151;47305826;48866811;98,46840663580247;36,44723186728395;55,93729938271605;71,0;36,0;30,0;51046022;18894245;28997896
3047;85,3573649691358;91,96451774691359;94,75549382716049;68,0;64,0;61,0;44249258;47674406;49121248;98,97005015432099;36,37525655864197;55,41879629629629;71,0;36,0;30,0;51306074;18856933;28729104
3048;85,78508680555555;92,22914737654321;95,3716512345679;68,0;64,0;61,0;44470989;47811590;49440664;99,49753858024691;36,142228009259256;55,95324652777778;71,0;36,0;30,0;51579524;18736131;29006163
3049;86,10599344135802;92,71255594135802;95,66374807098765;67,0;63,0;60,0;44637347;48062189;49592087;99,79792631172839;36,237307098765434;55,46640625;70,0;36,0;30,0;51735245;18785420;28753785
3050;86,8789236111111;93,44909143518518;96,82364583333333;68,0;63,0;61,0;45038034;48444009;50193378;100,83769483024692;36,22480324074074;56,19127700617284;71,0;36,0;30,0;52274261;18778938;29129558
3051;87,61105324074074;94,3448476080247;97,59484375;68,0;63,0;60,0;45417570;48908369;50593167;101,59167438271605;36,24383101851852;55,624475308641976;71,0;35,0;30,0;52665124;18788802;28835728
3052;89,22756944444444;95,74492091049383;99,06363233024692;69,0;64,0;61,0;46255572;49634167;51354587;102,96862847222222;35,48067322530864;56,1485725308642;72,0;34,0;30,0;53378937;18393181;29107420
3053;90,1910725308642;96,8307773919753;99,93485918209876;69,0;64,0;62,0;46755052;50197075;51806231;103,83416473765432;35,26544945987654;55,780706018518515;72,0;34,0;30,0;53827631;18281609;28916718
3054;91,37891203703704;97,8930324074074;101,35067901234568;70,0;65,0;62,0;47370828;50747748;52540192;105,1047299382716;34,89811921296296;56,71648533950617;73,0;33,0;33,0;54486292;18091185;29401826
3055;91,35612461419753;98,10225308641975;101,43034722222222;69,0;65,0;62,0;47359015;50856208;52581492;105,20893518518518;35,138576388888886;56,3362712191358;72,0;33,0;33,0;54540312;18215838;29204723
3056;92,29988040123457;99,13026427469136;102,50608603395062;70,0;65,0;63,0;47848258;51389129;53139155;106,21539544753087;34,8576099537037;56,52899112654321;73,0;33,0;33,0;55062061;18070185;29304629
3057;93,18958719135803;100,10926311728394;103,35752893518519;70,0;66,0;63,0;48309482;51896642;53580543;107,01790316358024;34,43456211419753;56,683626543209876;74,0;32,0;34,0;55478081;17850877;29384792
3058;93,75516782407408;100,80714120370371;104,08645833333334;70,0;66,0;64,0;48602679;52258422;53958420;107,69775655864197;34,43759837962963;56,92835455246914;74,0;32,0;34,0;55830517;17852451;29511659
3059;94,26972993827161;101,31873456790123;104,92635609567901;71,0;66,0;64,0;48869428;52523632;54393823;108,4410474537037;34,36050540123457;57,76243634259259;75,0;32,0;38,0;56215839;17812486;29944047
3060;94,48255594135803;101,69;105,09661265432099;71,0;67,0;64,0;48979757;52716096;54482084;108,64397569444445;34,39806134259259;57,545952932098764;75,0;32,0;38,0;56321037;17831955;29831822
3061;95,02287808641975;102,2311111111111;105,64515239197532;72,0;67,0;65,0;49259860;52996608;54766447;109,15631172839507;34,19434799382716;57,84029513888889;75,0;32,0;41,0;56586632;17726350;29984409
3062;95,25193479938271;102,53285686728395;106,03487461419753;72,0;67,0;65,0;49378603;53153033;54968479;109,50716435185186;34,20610532407407;57,958456790123456;75,0;32,0;41,0;56768514;17732445;30045664
3063;95,31180941358025;102,62321180555556;106,00149691358024;72,0;67,0;65,0;49409642;53199873;54951176;109,49851273148148;34,276234567901234;57,80392361111111;75,0;32,0;41,0;56764029;17768800;29965554
3064;95,2900250771605;102,47976658950617;106,19528549382716;72,0;67,0;65,0;49398349;53125511;55051636;109,62515625;34,352038966049385;58,31305555555556;75,0;33,0;42,0;56829681;17808097;30229488
3065;94,93793402777777;102,32514853395061;105,85054205246914;71,0;67,0;64,0;49215825;53045357;54872921;109,3477700617284;34,70371334876543;57,84707561728395;75,0;33,0;42,0;56685884;17990405;29987924
3066;95,07407986111112;102,27619984567902;105,9956963734568;71,0;67,0;65,0;49286403;53019982;54948169;109,44600308641975;34,67155092592593;58,15869405864198;75,0;33,0;42,0;56736808;17973732;30149467
3067;95,17847029320987;102,42817515432098;105,81099729938272;71,0;66,0;64,0;49340519;53098766;54852421;109,32974922839506;34,63336612654321;57,32806327160494;75,0;32,0;38,0;56676542;17953937;29718868
3068;95,82746141975309;102,88369984567902;106,47847029320988;72,0;67,0;65,0;49676956;53334910;55198439;109,91673225308642;34,3691512345679;57,953148148148145;75,0;32,0;41,0;56980834;17816968;30042912
3069;96,01903549382716;103,16074845679012;106,51457368827161;72,0;67,0;64,0;49776268;53478532;55217155;110,0018074845679;34,40465856481482;57,34936535493827;75,0;32,0;38,0;57024937;17835375;29729911
3070;96,44311921296297;103,54494020061729;106,94739969135803;72,0;67,0;65,0;49996113;53677697;55441532;110,38448881172839;34,12420138888889;57,511386959876546;76,0;32,0;39,0;57223319;17689986;29813903
3071;96,48472222222222;103,62745177469135;107,15358217592592;72,0;67,0;65,0;50017680;53720471;55548417;110,54968171296296;34,22119405864198;57,64706404320987;76,0;31,0;41,0;57308955;17740267;29884238
3072;97,05431327160494;104,26916666666666;107,73125192901234;72,0;67,0;66,0;50312956;54053136;55847881;111,1103549382716;34,21367862654321;57,698686342592595;76,0;31,0;42,0;57599608;17736371;29910999
3073;97,36850887345679;104,80723958333333;108,09585648148148;73,0;68,0;66,0;50475835;54332073;56036892;111,40444444444445;34,11146604938271;58,982391975308644;76,0;31,0;66,0;57752064;17683384;30576472
3074;98,2629861111111;105,58953896604939;109,01941936728394;73,0;68,0;67,0;50939532;54737617;56515667;112,22787808641975;33,61035686728395;59,47209104938272;77,0;30,0;81,0;58178932;17423609;30830332
3075;98,58107831790123;106,06086805555556;109,28784143518519;73,0;69,0;67,0;51104431;54981954;56654817;112,50838155864197;33,593956404320984;59,29464313271605;77,0;30,0;81,0;58324345;17415107;30738343
3076;99,40606288580247;106,79349922839506;110,14220679012345;74,0;69,0;68,0;51532103;55361750;57097720;113,25829089506173;33,14329475308642;59,62657407407407;78,0;30,0;81,0;58713098;17181484;30910416
3077;99,77740354938271;107,34692901234568;110,54568479938271;74,0;70,0;68,0;51724606;55648648;57306883;113,6699112654321;33,14307484567901;59,637627314814814;78,0;30,0;81,0;58926482;17181370;30916146
3078;100,69788773148149;108,16227044753086;111,67231481481481;75,0;71,0;69,0;52201785;56071321;57890928;114,67219328703703;32,617528935185184;60,24534915123457;79,0;29,0;84,0;59446065;16908927;31231189
3079;101,04234182098766;108,76158179012346;112,1461612654321;76,0;71,0;69,0;52380350;56382004;58136570;115,16189814814815;32,57200231481482;60,22605709876543;79,0;29,0;84,0;59699928;16885326;31221188
3080;101,3501986882716;108,97724537037037;112,61394483024691;76,0;71,0;70,0;52539943;56493804;58379069;115,61291280864198;32,868539737654324;60,567260802469136;80,0;29,0;84,0;59933734;17039051;31398068
3081;101,3476138117284;109,14595486111111;112,61126157407408;77,0;72,0;70,0;52538603;56581263;58377678;115,69645640432098;33,20954668209877;60,239567901234565;80,0;29,0;84,0;59977043;17215829;31228192
3082;101,66902199074075;109,34128665123457;113,03742476851852;77,0;72,0;71,0;52705221;56682523;58598601;116,08433641975309;33,169199459876545;60,455298996913584;81,0;29,0;84,0;60178120;17194913;31340027
3083;101,41750964506173;109,29197723765432;112,86144483024691;76,0;71,0;70,0;52574837;56656961;58507373;115,95783950617285;33,53243827160494;60,05361111111111;80,0;30,0;84,0;60112544;17383216;31131792
3084;101,81803047839506;109,55677469135803;113,24364583333333;77,0;72,0;71,0;52782467;56794232;58705506;116,32143904320988;33,312532793209876;60,472941743827164;81,0;30,0;84,0;60301034;17269217;31349173
3085;103,1784336419753;111,12627893518518;114,97427854938272;81,0;77,0;77,0;53487700;57607863;59602666;117,87050154320988;32,4962750771605;61,3564949845679;85,0;28,0;86,0;61104068;16846069;31807207
3086;102,85063271604939;110,6135513117284;114,60505594135803;81,0;76,0;77,0;53317768;57342065;59411261;117,43218171296296;32,30419560185185;61,97068672839506;85,0;27,0;87,0;60876843;16746495;32125604
3087;102,104375;110,10750578703704;114,06688078703704;80,0;75,0;76,0;52930908;57079731;59132271;116,9265412808642;32,7355150462963;61,467970679012346;84,0;27,0;86,0;60614719;16970091;31864996
3088;102,48703703703704;110,32925154320988;114,42337962962964;81,0;75,0;76,0;53129280;57194684;59317080;117,27590277777777;32,434184027777775;61,57636766975309;85,0;27,0;87,0;60795828;16813881;31921189
3089;102,88651427469136;110,75407600308642;114,41490740740741;80,0;76,0;76,0;53336369;57414913;59312688;117,36061149691358;32,02745177469136;60,63209490740741;85,0;27,0;85,0;60839741;16603031;31431678
3090;71,55418209876544;64,6814486882716;64,47720100308642;74,0;67,0;66,0;37093688;33530863;33424981;72,10325038580247;26,73833912037037;52,422282021604936;74,0;24,0;7,0;37378325;13861155;27175711
3091;71,62583333333333;64,74835841049382;64,52253665123457;74,0;67,0;66,0;37130832;33565549;33448483;72,17129050925926;26,704529320987653;51,96634645061729;74,0;24,0;7,0;37413597;13843628;26939354
3092;79,01514853395062;72,07772955246914;72,90172646604938;91,0;83,0;83,0;40961453;37365095;37792255;80,17505208333333;24,43942901234568;60,81789737654321;92,0;23,0;8,0;41562747;12669400;31527998
3093;94,84206983024691;89,87628472222222;97,08892168209877;105,0;95,0;96,0;49166129;46591866;50330897;102,00988425925927;25,673846450617283;74,43207561728396;105,0;25,0;113,0;52881924;13309322;38585588
3094;99,11645640432099;94,8402662037037;104,80011188271605;112,0;101,0;104,0;51381971;49165194;54328378;108,57624807098766;26,54853973765432;81,5580787037037;113,0;26,0;117,0;56285927;13762763;42279708
3095;100,35135030864197;96,59460648148148;107,66388695987655;116,0;106,0;109,0;52022140;50074644;55812959;110,77076967592592;26,713605324074074;83,50472222222223;118,0;27,0;117,0;57423567;13848333;43288848
3096;100,95193479938271;97,33309220679013;109,25862847222223;118,0;110,0;114,0;52333483;50457475;56639673;111,90499035493828;26,952208719135804;85,8383449074074;122,0;27,0;119,0;58011547;13972025;44498598
3097;102,70264853395062;99,35269483024692;112,17417052469136;120,0;112,0;119,0;53241053;51504437;58151090;114,59252314814815;27,413825231481482;85,41069830246913;125,0;28,0;119,0;59404764;14211327;44276906
3098;103,49250964506173;100,13362847222223;114,2052237654321;123,0;115,0;123,0;53650517;51909273;59203988;116,33843364197531;28,175295138888888;86,85243441358024;128,0;28,0;119,0;60309844;14606073;45024302
3099;104,07599537037036;100,89079861111111;115,95504050925926;126,0;118,0;128,0;53952996;52301790;60111093;117,85983796296296;28,85933063271605;86,30517168209876;132,0;28,0;119,0;61098540;14960677;44740601
3100;104,37650462962964;100,86177469135802;116,51863040123457;128,0;121,0;132,0;54108780;52286744;60403258;118,38448688271605;29,246394675925927;87,51084683641976;136,0;28,0;121,0;61370518;15161331;45365623
3101;103,45725115740741;99,7285551697531;115,12784722222223;128,0;121,0;132,0;53632239;51699283;59682276;117,01605709876543;28,866010802469138;87,24317901234568;135,0;27,0;121,0;60661124;14964140;45226864
3102;102,35059220679013;98,2371875;113,45375192901234;127,0;119,0;129,0;53058547;50926158;58814425;115,3751099537037;28,72860339506173;88,36643904320988;133,0;27,0;122,0;59810457;14892908;45809162
3103;100,56339699074074;96,3514949845679;110,7528125;124,0;116,0;125,0;52132065;49948615;57414258;112,75322530864197;28,110891203703705;87,4801350308642;129,0;26,0;122,0;58451272;14572686;45349702
3104;99,6988213734568;95,44855902777778;108,97358603395061;121,0;114,0;122,0;51683869;49480533;56491907;111,09965856481482;27,19744791666667;86,24564814814815;127,0;25,0;122,0;57594063;14099157;44709744
3105;98,39206597222223;94,04976080246914;106,37488425925926;118,0;111,0;118,0;51006447;48755396;55144740;108,6752874228395;26,211801697530863;84,35098765432099;123,0;24,0;122,0;56337269;13588198;43727552
3106;96,3011824845679;91,75201967592592;102,77299575617283;114,0;107,0;113,0;49922533;47564247;53277521;105,20552854938272;25,146512345679014;83,76076195987655;118,0;24,0;123,0;54538546;13035952;43421579
3107;94,90062692901235;89,88587770061729;100,16851466049383;112,0;105,0;110,0;49196485;46596839;51927358;102,69210262345679;24,490287422839508;84,91277391975309;116,0;23,0;124,0;53235586;12695765;44018782
3108;93,21304012345679;88,0613175154321;97,3735725308642;109,0;101,0;106,0;48321640;45650987;50478460;100,02387731481481;23,733445216049383;84,11390239197532;112,0;23,0;124,0;51852378;12303418;43604647
3109;91,71902584876543;86,08803819444445;94,44315972222222;107,0;99,0;102,0;47547143;44628039;48959334;97,3891512345679;23,159224537037037;84,30771026234568;109,0;23,0;124,0;50486536;12005742;43705117
3110;89,83117669753086;84,10400848765433;90,9969637345679;105,0;98,0;100,0;46568482;43599518;47172826;94,36616705246914;22,180625;80,89960841049383;107,0;22,0;123,0;48919421;11498436;41938357
3111;87,63890432098765;81,39632330246914;87,0900887345679;101,0;93,0;96,0;45432008;42195854;45147502;90,89702739197531;21,862197145061728;80,72829089506173;103,0;22,0;120,0;47121019;11333363;41849546
3112;85,55423418209877;79,21552083333333;83,59019675925926;97,0;90,0;92,0;44351315;41065326;43333158;87,74467785493827;21,072793209876544;78,19345293209877;98,0;21,0;113,0;45486841;10924136;40535486
3113;84,49999807098766;77,45291859567901;81,04388695987655;95,0;87,0;89,0;43804799;40151593;42013151;85,73477430555556;21,238805941358024;80,28979166666667;96,0;22,0;113,0;44444907;11010197;41622228
3114;83,48974151234567;76,34699074074074;79,10088927469135;93,0;85,0;87,0;43281082;39578280;41005901;84,29655671296297;21,104822530864197;78,40128665123457;94,0;22,0;90,0;43699335;10940740;40643227
3115;82,98447916666667;75,6862326388889;78,16590856481481;92,0;84,0;85,0;43019154;39235743;40521207;83,67225694444444;21,444126157407407;77,85246720679012;93,0;22,0;50,0;43375698;11116635;40358719
3116;82,33506172839506;74,91075231481481;77,10623070987654;91,0;83,0;84,0;42682496;38833734;39971870;82,92411072530864;21,71206790123457;77,54847415123457;92,0;22,0;30,0;42987859;11255536;40201129
3117;81,9056037808642;74,43130787037038;76,40887924382716;91,0;82,0;83,0;42459865;38585190;39610363;82,45747685185185;21,963429783950616;77,1015412808642;91,0;23,0;30,0;42745956;11385842;39969439
3118;81,51054398148148;74,02108603395062;75,78964699074074;90,0;82,0;83,0;42255066;38372531;39289353;82,04264853395061;22,220453317901235;76,13896219135802;91,0;23,0;30,0;42530909;11519083;39470438
3119;81,16485146604938;73,58875964506173;75,1127700617284;90,0;81,0;82,0;42075859;38148413;38938460;81,66422646604939;22,48208912037037;74,98691358024692;90,0;23,0;20,0;42334735;11654715;38873216
3120;80,82381365740741;72,85568287037037;74,22295717592593;89,0;80,0;81,0;41899065;37768386;38477181;81,26507523148148;23,312326388888888;74,41288387345679;90,0;24,0;15,0;42127815;12085110;38575639
3121;80,36030092592593;72,42104552469135;73,52979552469135;88,0;79,0;80,0;41658780;37543070;38117846;80,76549961419754;23,34304976851852;72,04491705246913;89,0;24,0;14,0;41868835;12101037;37348085
3122;80,17627700617284;72,20755787037037;73,28755208333334;88,0;79,0;79,0;41563382;37432398;37992267;80,57301697530865;23,363603395061727;71,67370756172839;88,0;24,0;14,0;41769052;12111692;37155650
3123;79,9183487654321;71,8633699845679;72,84383487654321;88,0;79,0;79,0;41429672;37253971;37762244;80,31570601851851;23,80462962962963;70,97201195987654;88,0;24,0;13,0;41635662;12340320;36791891
3124;79,2235686728395;71,06355131172839;71,9043499228395;87,0;78,0;78,0;41069498;36839345;37275215;79,62016589506173;24,417038966049383;68,58511188271605;87,0;25,0;11,0;41275094;12657793;35554522
3125;78,64638695987654;70,54243055555555;71,16784529320988;86,0;77,0;77,0;40770287;36569196;36893411;79,04975115740741;24,84764853395062;66,35770061728395;86,0;25,0;9,0;40979391;12881021;34399832
3126;78,42987268518519;70,3299787808642;70,8386824845679;85,0;76,0;76,0;40658046;36459061;36722773;78,83869020061728;25,087131558641975;65,21434606481482;86,0;25,0;9,0;40869977;13005169;33807117
3127;78,36564236111111;70,25365354938272;70,72202160493828;85,0;76,0;76,0;40624749;36419494;36662296;78,7779899691358;25,230219907407406;64,76432098765432;86,0;25,0;9,0;40838510;13079346;33573824
3128;78,2902025462963;70,13559027777778;70,58890239197531;85,0;76,0;76,0;40585641;36358290;36593287;78,70211612654322;25,329498456790123;64,47684027777778;85,0;25,0;8,0;40799177;13130812;33424794
3129;78,2952276234568;70,10024112654321;70,56582754629629;85,0;76,0;75,0;40588246;36339965;36581325;78,70778549382716;25,37792052469136;64,56533371913581;85,0;25,0;8,0;40802116;13155914;33470669
3130;78,3480111882716;69,9947550154321;70,67095486111111;85,0;76,0;76,0;40615609;36285281;36635823;78,775050154321;25,531259645061727;67,48661844135802;85,0;25,0;9,0;40836986;13235405;34985063
3131;77,99717592592593;69,68275077160494;70,29529513888889;85,0;75,0;75,0;40433736;36123538;36441081;78,42604552469136;25,625530478395063;66,39836805555555;85,0;25,0;9,0;40656062;13284275;34420914
3132;78,13373263888889;69,739949845679;70,54720486111111;85,0;75,0;75,0;40504527;36153190;36571671;78,57977430555556;25,606099537037036;69,18081790123456;85,0;25,0;10,0;40735755;13274202;35863336
3133;78,03814236111111;69,66684799382716;70,46456018518519;85,0;75,0;75,0;40454973;36115294;36528828;78,48812307098765;25,648136574074073;68,93613811728395;85,0;25,0;10,0;40688243;13295994;35736494
3134;78,02085262345679;69,63157600308642;70,49688464506173;85,0;75,0;75,0;40446010;36097009;36545585;78,48989583333334;25,731016589506172;69,79879822530864;85,0;25,0;11,0;40689162;13338959;36183697
3135;77,96021604938272;69,57228395061729;70,43762731481482;85,0;75,0;75,0;40414576;36066272;36514866;78,43177469135803;25,778096064814815;69,83707561728394;85,0;25,0;11,0;40659032;13363365;36203540
3136;77,84529320987654;69,45619984567901;70,32207947530864;85,0;75,0;75,0;40355000;36006094;36454966;78,31564429012346;25,81231288580247;69,93029320987654;85,0;25,0;11,0;40598830;13381103;36251864
3137;77,78366319444444;69,3945138888889;70,25583140432099;84,0;75,0;75,0;40323051;35974116;36420623;78,25270061728395;25,848283179012345;69,83902006172839;85,0;25,0;11,0;40566200;13399750;36204548
3138;77,75250964506174;69,36396797839507;70,2246836419753;84,0;75,0;75,0;40306901;35958281;36404476;78,22165702160494;25,87229359567901;69,80245177469136;85,0;25,0;11,0;40550107;13412197;36185591
3139;77,57463155864197;69,18316358024691;70,03307870370371;84,0;75,0;75,0;40214689;35864552;36305148;78,0429012345679;25,953290895061727;69,73604938271605;85,0;25,0;11,0;40457440;13454186;36151168
3140;77,53368827160494;69,1503125;69,98699266975309;84,0;75,0;75,0;40193464;35847522;36281257;78,00234567901235;25,957939814814814;69,61050925925926;84,0;25,0;11,0;40436416;13456596;36086088
3141;77,52194444444444;69,1455362654321;69,97536265432099;84,0;75,0;75,0;40187376;35845046;36275228;77,99126929012345;25,978180941358026;69,48266782407407;84,0;25,0;11,0;40430674;13467089;36019815
3142;77,48468557098765;69,11491319444444;69,9333699845679;84,0;75,0;75,0;40168061;35829171;36253459;77,95408950617283;25,998163580246914;69,35686728395062;84,0;25,0;11,0;40411400;13477448;35954600
3143;77,43297646604938;69,06439236111112;69,8804263117284;84,0;74,0;75,0;40141255;35802981;36226013;77,90205439814815;26,01159722222222;69,35408950617284;84,0;25,0;11,0;40384425;13484412;35953160
3144;77,12807291666667;68,77159722222223;69,54740162037037;84,0;74,0;74,0;39983193;35651196;36053373;77,59433449074074;26,108408564814816;68,86856481481482;84,0;26,0;10,0;40224903;13534599;35701464
3145;63,24249228395062;66,23677083333334;79,99367091049383;61,0;60,0;59,0;32784908;34337142;41468719;84,46918788580247;51,29735339506173;58,7067650462963;68,0;37,0;41,0;43788827;26592548;30433587
3146;64,83303819444444;67,78582175925926;81,68718942901235;63,0;62,0;60,0;33609447;35140170;42346639;86,18607445987654;50,87022183641975;59,69239776234568;70,0;36,0;42,0;44678861;26371123;30944539
3147;64,93777391975308;67,92088155864198;81,79211033950617;63,0;62,0;60,0;33663742;35210185;42401030;86,30597608024691;50,80022762345679;59,391977237654324;70,0;36,0;42,0;44741018;26334838;30788801
3148;65,7845061728395;68,67597415123457;82,65311342592592;64,0;63,0;62,0;34102688;35601625;42847374;87,18702353395062;51,01385802469136;60,044876543209874;71,0;36,0;46,0;45197753;26445584;31127264
3149;65,82455054012345;68,75470486111111;82,67983796296296;64,0;63,0;62,0;34123447;35642439;42861228;87,23519097222223;51,2943537808642;59,93014660493827;71,0;37,0;47,0;45222723;26590993;31067788
3150;66,13177276234568;68,90872299382715;82,92668788580247;64,0;63,0;62,0;34282711;35722282;42989195;87,51001157407407;51,228800154320986;60,27209490740741;71,0;37,0;50,0;45365190;26557010;31245054
3151;66,11610146604939;68,92026041666666;82,86188271604938;64,0;63,0;62,0;34274587;35728263;42955600;87,45576774691358;51,23112075617284;60,1537287808642;71,0;37,0;50,0;45337070;26558213;31183693
3152;66,13790702160493;68,91883487654322;82,85275655864197;64,0;63,0;62,0;34285891;35727524;42950869;87,46429591049383;51,09026813271605;60,17406828703704;71,0;37,0;47,0;45341491;26485195;31194237
3153;66,1444212962963;68,89358024691359;82,82022183641975;64,0;63,0;62,0;34289268;35714432;42934003;87,45620370370371;51,093971836419755;60,03205054012346;71,0;37,0;46,0;45337296;26487115;31120615
3154;66,14159143518519;68,88829089506173;82,81081983024691;64,0;63,0;62,0;34287801;35711690;42929129;87,44948688271604;51,09892939814815;60,057050540123456;71,0;37,0;46,0;45333814;26489685;31133575
3155;66,12960648148149;68,78894290123456;82,71011959876543;64,5;63,0;62,0;34281588;35660188;42876926;87,37842206790124;51,1710513117284;59,926568287037036;71,0;37,0;45,0;45296974;26527073;31065933
3156;66,25299189814815;68,81196952160494;82,77201581790123;65,0;63,0;62,0;34345551;35672125;42909013;87,45884645061729;51,096934799382716;59,97469135802469;71,0;37,0;44,0;45338666;26488651;31090880
3157;66,05588348765433;68,64990162037037;82,51597415123457;64,0;63,0;62,0;34243370;35588109;42776281;87,22219907407407;51,18812692901235;59,66930362654321;71,0;37,0;42,0;45215988;26535925;30932567
3158;66,0549537037037;68,59653549382716;82,53708140432099;65,0;63,0;62,0;34242888;35560444;42787223;87,25463734567901;51,23613425925926;60,11671875;71,0;37,0;44,0;45232804;26560812;31164507
3159;65,94277970679012;68,53071952160494;82,42130979938271;64,0;63,0;61,0;34184737;35526325;42727207;87,1551138117284;51,35684027777778;59,796913580246915;71,0;37,0;42,0;45181211;26623386;30998720
3160;65,95578703703704;68,45426697530864;82,4448186728395;65,0;63,0;62,0;34191480;35486692;42739394;87,18909529320987;51,40871913580247;60,32956597222222;71,0;37,0;46,0;45198827;26650280;31274847
3161;65,75980709876544;68,3251350308642;82,2295524691358;64,0;63,0;61,0;34089884;35419750;42627800;86,98489390432098;51,50700231481481;59,81067708333333;71,0;37,0;42,0;45092969;26701230;31005855
3162;65,95463927469136;68,45098765432098;82,39115933641975;65,0;63,0;62,0;34190885;35484992;42711577;87,1635300925926;51,3508487654321;60,14329861111111;71,0;37,0;44,0;45185574;26620280;31178286
3163;65,97396797839507;68,54139853395061;82,34170331790123;64,0;63,0;61,0;34200905;35531861;42685939;87,13363425925925;51,300887345679016;59,6697974537037;71,0;37,0;42,0;45170076;26594380;30932823
3164;66,40932870370371;68,92519483024691;82,73660300925926;65,0;63,0;62,0;34426596;35730821;42890655;87,54578896604939;51,07559992283951;59,91399691358025;71,0;37,0;42,0;45383737;26477591;31059416
3165;66,4127951388889;69,04813657407408;82,69051890432098;65,0;63,0;61,0;34428393;35794554;42866765;87,51779706790123;51,082694830246915;59,27288387345679;71,0;37,0;42,0;45369226;26481269;30727063
3166;66,62608796296297;69,1946701388889;82,91205439814814;65,0;63,0;62,0;34538964;35870517;42981609;87,74886959876544;50,96996141975308;59,75486304012345;72,0;37,0;42,0;45489014;26422828;30976921
3167;66,56496334876543;69,21212191358025;82,84937692901235;65,0;63,0;62,0;34507277;35879564;42949117;87,69152777777778;51,00615547839506;59,17652199074074;71,0;37,0;42,0;45459288;26441591;30677109
3168;66,60753472222223;69,25737461419753;82,90337384259259;65,0;63,0;62,0;34529346;35903023;42977109;87,74922067901234;50,94777584876543;59,170073302469135;72,0;37,0;42,0;45489196;26411327;30673766
3169;66,64700038580247;69,28797646604939;82,9689988425926;65,0;63,0;62,0;34549805;35918887;43011129;87,8160088734568;50,93535686728395;59,21179591049383;72,0;37,0;42,0;45523819;26404889;30695395
3170;66,60392939814815;69,2525250771605;82,92888310185185;65,0;63,0;62,0;34527477;35900509;42990333;87,7769888117284;50,99666859567901;59,178273533950616;72,0;37,0;42,0;45503591;26436673;30678017
3171;66,47277970679012;69,1016300154321;82,8267862654321;65,0;63,0;62,0;34459489;35822285;42937406;87,67369212962963;51,0506925154321;59,16007716049383;72,0;37,0;42,0;45450042;26464679;30668584
3172;69,51441743827161;72,61351273148148;83,5570736882716;66,0;65,0;63,0;36036274;37642845;43315987;88,68489583333333;51,94481674382716;59,97270447530864;73,0;40,0;47,0;45974250;26928193;31089850
